id,organizationId,name,description,dimension,priority,adoptionRate,behaviorCount,createdAt,updatedAt
2f3805cb-0794-42d2-960c-813766dd8515,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Collaboration,Demonstrate collaboration across the organization,Organizational,4,92.5,466,2025-07-08T20:33:45.308340,2025-11-17T20:33:45.308342
1ef7800a-4edc-4bf2-95ef-8cc81b9e6047,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Agility,Create agility across the organization,Team,3,63.3,383,2024-12-01T20:33:45.308349,2025-11-17T20:33:45.308351
fc03690a-a116-4a11-a754-5205311afae8,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Integrity,Pursue integrity across the organization,Team,2,76.8,77,2025-01-26T20:33:45.308360,2025-11-17T20:33:45.308361
876780b2-5fb3-4733-b9b8-bc02593371e9,dc1aa6c7-7ecf-4639-b748-71fd2c96f958,Transparency,Pursue transparency across the organization,Organizational,4,47.2,392,2025-07-21T20:33:45.308369,2025-11-17T20:33:45.308371
d01d58cf-cc5e-4e75-943b-fb2d33f2c1c7,ff093b7a-4474-4066-a7fc-27323a46e2a1,Innovation,Embrace innovation across the organization,Team,5,77.3,13,2025-06-16T20:33:45.328785,2025-11-17T20:33:45.328788
edc1c643-fb8a-4281-85a6-f566ae4a0375,ff093b7a-4474-4066-a7fc-27323a46e2a1,Integrity,Drive integrity across the organization,Team,5,79.2,156,2025-06-01T20:33:45.328799,2025-11-17T20:33:45.328801
acef0219-4941-4e7b-9e47-08ffe50f6a44,ff093b7a-4474-4066-a7fc-27323a46e2a1,Sustainability,Create sustainability across the organization,Organizational,1,44.8,138,2025-06-03T20:33:45.328810,2025-11-17T20:33:45.328811
cffaa8b1-1e71-401f-a1a9-01bba8b82a92,ff093b7a-4474-4066-a7fc-27323a46e2a1,Accountability,Enable accountability across the organization,Team,2,76.7,28,2024-11-28T20:33:45.328819,2025-11-17T20:33:45.328822
50e7c1fa-6fb3-4ece-beab-93ae2e1bf5f2,ff093b7a-4474-4066-a7fc-27323a46e2a1,Transparency,Cultivate transparency across the organization,Team,4,79.6,308,2025-07-13T20:33:45.328830,2025-11-17T20:33:45.328832
551e3c42-0bb8-43f3-bc66-9c72f5316854,ff093b7a-4474-4066-a7fc-27323a46e2a1,Collaboration,Drive collaboration across the organization,Individual,4,59.2,196,2024-12-09T20:33:45.328849,2025-11-17T20:33:45.328851
b9d9c6c9-251e-4af1-beaa-37990596d811,ff093b7a-4474-4066-a7fc-27323a46e2a1,Agility,Embrace agility across the organization,Individual,3,60.4,230,2025-06-22T20:33:45.328860,2025-11-17T20:33:45.328861
7db8060f-93bf-43e8-b69a-85a2dea1bdaa,ff093b7a-4474-4066-a7fc-27323a46e2a1,Excellence,Pursue excellence across the organization,Team,5,67.5,420,2025-06-08T20:33:45.328869,2025-11-17T20:33:45.328871
1d0c6360-760e-4e80-b35c-2151d30b78e1,ff093b7a-4474-4066-a7fc-27323a46e2a1,Respect,Drive respect across the organization,Organizational,3,47.9,37,2025-01-11T20:33:45.328878,2025-11-17T20:33:45.328880
b6a58352-007c-4e6e-a544-2197abcf5b91,ff093b7a-4474-4066-a7fc-27323a46e2a1,Diversity,Foster diversity across the organization,Team,1,90.1,209,2025-07-20T20:33:45.328889,2025-11-17T20:33:45.328890
60415e43-cc95-4c1f-92e6-f010f860e541,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Empowerment,Enable empowerment across the organization,Organizational,3,52.6,104,2025-04-07T20:33:45.358281,2025-11-17T20:33:45.358283
11d00595-cfae-4cbf-a431-9a36d5b87df0,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Customer Focus,Embrace customer focus across the organization,Organizational,2,89.1,100,2025-08-15T20:33:45.358292,2025-11-17T20:33:45.358294
ec21209c-b079-4bf7-8510-c2ba8ef183cb,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Integrity,Champion integrity across the organization,Individual,3,41.3,278,2025-04-21T20:33:45.358303,2025-11-17T20:33:45.358305
d6d46748-fc5d-4eaa-88e0-bb3ee1787317,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Innovation,Build innovation across the organization,Organizational,4,41.2,134,2025-03-26T20:33:45.358315,2025-11-17T20:33:45.358317
161afe86-3837-456c-a21d-46d6d2919066,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Agility,Embrace agility across the organization,Organizational,2,62.7,190,2025-07-31T20:33:45.358325,2025-11-17T20:33:45.358326
75050a64-be5f-4d2a-81dc-e32f081e4d2d,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Collaboration,Drive collaboration across the organization,Organizational,1,65.0,14,2025-06-08T20:33:45.358341,2025-11-17T20:33:45.358343
064e9443-c8c1-4666-8988-8d1e94de064e,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Excellence,Drive excellence across the organization,Team,2,75.8,306,2025-01-24T20:33:45.358352,2025-11-17T20:33:45.358354
cad0fe10-495a-486d-acd6-1b6d63b316f3,4fef0c1f-6638-4952-a4a0-ecb0ba379ff3,Sustainability,Create sustainability across the organization,Team,1,57.5,291,2025-01-16T20:33:45.358362,2025-11-17T20:33:45.358364
